"id","emotion","x","y","valence","arousal"
"63d4a887e1ab7f8c5a4cc336","Happy",449,23,199,-227
"63d4a887e1ab7f8c5a4cc336","Satisfied",477,61,227,-189
"63d4a887e1ab7f8c5a4cc336","Relaxed",269,457,19,207
"63d4a887e1ab7f8c5a4cc336","Calm",456,473,206,223
"63d4a887e1ab7f8c5a4cc336","Sleepy",371,450,121,200
"63d4a887e1ab7f8c5a4cc336","Still",446,287,196,37
"63d4a887e1ab7f8c5a4cc336","Quiet",274,404,24,154
"63d4a887e1ab7f8c5a4cc336","Sluggish",101,261,-149,11
"63d4a887e1ab7f8c5a4cc336","Sad",270,350,20,100
"63d4a887e1ab7f8c5a4cc336","Disappointed",25,100,-225,-150
"63d4a887e1ab7f8c5a4cc336","Disgusted",17,85,-233,-165
"63d4a887e1ab7f8c5a4cc336","Annoyed",15,467,-235,217
"63d4a887e1ab7f8c5a4cc336","Angry",240,66,-10,-184
"63d4a887e1ab7f8c5a4cc336","Afraid",26,33,-224,-217
"63d4a887e1ab7f8c5a4cc336","Nervous",27,20,-223,-230
"6348801ddd19d0c7bfddac73","Neutral",255,247,5,-3
"6348801ddd19d0c7bfddac73","Surprised",258,71,8,-179
"6348801ddd19d0c7bfddac73","Aroused",258,59,8,-191
"6348801ddd19d0c7bfddac73","Peppy",255,185,5,-65
"6348801ddd19d0c7bfddac73","Enthusiastic",460,254,210,4
"6348801ddd19d0c7bfddac73","Happy",476,252,226,2
"6348801ddd19d0c7bfddac73","Satisfied",477,258,227,8
"6348801ddd19d0c7bfddac73","Relaxed",464,250,214,0
"6348801ddd19d0c7bfddac73","Calm",254,383,4,133
"6348801ddd19d0c7bfddac73","Sleepy",254,448,4,198
"6348801ddd19d0c7bfddac73","Still",247,258,-3,8
"6348801ddd19d0c7bfddac73","Quiet",366,247,116,-3
"6348801ddd19d0c7bfddac73","Sluggish",68,251,-182,1
"6348801ddd19d0c7bfddac73","Sad",111,253,-139,3
"6348801ddd19d0c7bfddac73","Disappointed",110,252,-140,2
"6348801ddd19d0c7bfddac73","Disgusted",85,253,-165,3
"6348801ddd19d0c7bfddac73","Annoyed",252,157,2,-93
"6348801ddd19d0c7bfddac73","Angry",75,249,-175,-1
"6348801ddd19d0c7bfddac73","Afraid",256,67,6,-183
"6348801ddd19d0c7bfddac73","Nervous",255,142,5,-108
"628f572a2d1304a34b9e1a37","Neutral",250,252,0,2
"628f572a2d1304a34b9e1a37","Surprised",246,116,-4,-134
"628f572a2d1304a34b9e1a37","Aroused",373,75,123,-175
"628f572a2d1304a34b9e1a37","Peppy",372,94,122,-156
"628f572a2d1304a34b9e1a37","Enthusiastic",373,176,123,-74
"628f572a2d1304a34b9e1a37","Happy",356,137,106,-113
"628f572a2d1304a34b9e1a37","Satisfied",337,231,87,-19
"628f572a2d1304a34b9e1a37","Relaxed",365,231,115,-19
"628f572a2d1304a34b9e1a37","Calm",334,353,84,103
"628f572a2d1304a34b9e1a37","Sleepy",134,421,-116,171
"628f572a2d1304a34b9e1a37","Still",250,327,0,77
"628f572a2d1304a34b9e1a37","Quiet",357,392,107,142
"628f572a2d1304a34b9e1a37","Sluggish",100,319,-150,69
"628f572a2d1304a34b9e1a37","Sad",87,137,-163,-113
"628f572a2d1304a34b9e1a37","Disappointed",140,414,-110,164
"628f572a2d1304a34b9e1a37","Disgusted",102,236,-148,-14
"628f572a2d1304a34b9e1a37","Annoyed",84,149,-166,-101
"628f572a2d1304a34b9e1a37","Angry",97,73,-153,-177
"628f572a2d1304a34b9e1a37","Afraid",108,89,-142,-161
"628f572a2d1304a34b9e1a37","Nervous",101,280,-149,30
"5df2f2ed4c81b2201c6c782e","Neutral",251,246,1,-4
"5df2f2ed4c81b2201c6c782e","Surprised",286,98,36,-152
"5df2f2ed4c81b2201c6c782e","Aroused",252,5,2,-245
"5df2f2ed4c81b2201c6c782e","Peppy",458,47,208,-203
"5df2f2ed4c81b2201c6c782e","Enthusiastic",456,37,206,-213
"5df2f2ed4c81b2201c6c782e","Happy",370,128,120,-122
"5df2f2ed4c81b2201c6c782e","Satisfied",468,154,218,-96
"5df2f2ed4c81b2201c6c782e","Relaxed",472,453,222,203
"5df2f2ed4c81b2201c6c782e","Calm",489,468,239,218
"5df2f2ed4c81b2201c6c782e","Sleepy",344,333,94,83
"5df2f2ed4c81b2201c6c782e","Still",406,418,156,168
"5df2f2ed4c81b2201c6c782e","Quiet",434,305,184,55
"5df2f2ed4c81b2201c6c782e","Sluggish",28,107,-222,-143
"5df2f2ed4c81b2201c6c782e","Sad",35,47,-215,-203
"5df2f2ed4c81b2201c6c782e","Disappointed",63,405,-187,155
"5df2f2ed4c81b2201c6c782e","Disgusted",17,48,-233,-202
"5df2f2ed4c81b2201c6c782e","Annoyed",77,307,-173,57
"5df2f2ed4c81b2201c6c782e","Angry",12,9,-238,-241
"5df2f2ed4c81b2201c6c782e","Afraid",35,36,-215,-214
"5df2f2ed4c81b2201c6c782e","Nervous",165,162,-85,-88
"63fcde3494055a563c72cb12","Neutral",251,248,1,-2
"63fcde3494055a563c72cb12","Surprised",290,9,40,-241
"63fcde3494055a563c72cb12","Aroused",384,145,134,-105
"63fcde3494055a563c72cb12","Peppy",469,48,219,-202
"63fcde3494055a563c72cb12","Enthusiastic",452,43,202,-207
"63fcde3494055a563c72cb12","Happy",485,247,235,-3
"63fcde3494055a563c72cb12","Satisfied",456,214,206,-36
"63fcde3494055a563c72cb12","Relaxed",372,457,122,207
"63fcde3494055a563c72cb12","Calm",471,486,221,236
"63fcde3494055a563c72cb12","Sleepy",413,479,163,229
"63fcde3494055a563c72cb12","Still",294,485,44,235
"63fcde3494055a563c72cb12","Quiet",251,484,1,234
"63fcde3494055a563c72cb12","Sluggish",110,440,-140,190
"63fcde3494055a563c72cb12","Sad",57,330,-193,80
"63fcde3494055a563c72cb12","Disappointed",125,364,-125,114
"63fcde3494055a563c72cb12","Disgusted",125,136,-125,-114
"63fcde3494055a563c72cb12","Annoyed",96,208,-154,-42
"63fcde3494055a563c72cb12","Angry",27,12,-223,-238
"63fcde3494055a563c72cb12","Afraid",42,88,-208,-162
"63fcde3494055a563c72cb12","Nervous",255,17,5,-233
"5a0efb83ab721b0001ef8509","Neutral",251,251,1,1
"5a0efb83ab721b0001ef8509","Surprised",252,45,2,-205
"5a0efb83ab721b0001ef8509","Aroused",253,22,3,-228
"5a0efb83ab721b0001ef8509","Peppy",352,145,102,-105
"5a0efb83ab721b0001ef8509","Enthusiastic",375,162,125,-88
"5a0efb83ab721b0001ef8509","Happy",468,117,218,-133
"5a0efb83ab721b0001ef8509","Satisfied",467,155,217,-95
"5a0efb83ab721b0001ef8509","Relaxed",462,305,212,55
"5a0efb83ab721b0001ef8509","Calm",400,341,150,91
"5a0efb83ab721b0001ef8509","Sleepy",284,455,34,205
"5a0efb83ab721b0001ef8509","Still",475,449,225,199
"5a0efb83ab721b0001ef8509","Quiet",441,474,191,224
"5a0efb83ab721b0001ef8509","Sluggish",81,206,-169,-44
"5a0efb83ab721b0001ef8509","Sad",32,63,-218,-187
"5a0efb83ab721b0001ef8509","Disappointed",29,54,-221,-196
"5a0efb83ab721b0001ef8509","Disgusted",11,14,-239,-236
"5a0efb83ab721b0001ef8509","Annoyed",27,94,-223,-156
"5a0efb83ab721b0001ef8509","Angry",20,15,-230,-235
"5a0efb83ab721b0001ef8509","Afraid",42,24,-208,-226
"5a0efb83ab721b0001ef8509","Nervous",53,138,-197,-112
"653d24b26d450d5f684b5011","Neutral",248,252,-2,2
"653d24b26d450d5f684b5011","Surprised",370,251,120,1
"653d24b26d450d5f684b5011","Aroused",343,244,93,-6
"653d24b26d450d5f684b5011","Peppy",383,150,133,-100
"653d24b26d450d5f684b5011","Enthusiastic",483,248,233,-2
"653d24b26d450d5f684b5011","Happy",380,116,130,-134
"653d24b26d450d5f684b5011","Satisfied",367,262,117,12
"653d24b26d450d5f684b5011","Relaxed",359,254,109,4
"653d24b26d450d5f684b5011","Calm",317,278,67,28
"653d24b26d450d5f684b5011","Sleepy",193,283,-57,33
"653d24b26d450d5f684b5011","Still",249,254,-1,4
"653d24b26d450d5f684b5011","Quiet",247,250,-3,0
"653d24b26d450d5f684b5011","Sluggish",15,253,-235,3
"653d24b26d450d5f684b5011","Sad",19,249,-231,-1
"653d24b26d450d5f684b5011","Disappointed",168,329,-82,79
"653d24b26d450d5f684b5011","Disgusted",21,244,-229,-6
"653d24b26d450d5f684b5011","Annoyed",154,250,-96,0
"653d24b26d450d5f684b5011","Angry",108,272,-142,22
"653d24b26d450d5f684b5011","Afraid",20,255,-230,5
"653d24b26d450d5f684b5011","Nervous",128,103,-122,-147
"5d3356323e1190001909339b","Neutral",298,260,48,10
"5d3356323e1190001909339b","Surprised",382,257,132,7
"5d3356323e1190001909339b","Aroused",371,263,121,13
"5d3356323e1190001909339b","Peppy",360,253,110,3
"5d3356323e1190001909339b","Enthusiastic",434,240,184,-10
"5d3356323e1190001909339b","Happy",248,82,-2,-168
"5d3356323e1190001909339b","Satisfied",389,258,139,8
"5d3356323e1190001909339b","Relaxed",253,130,3,-120
"5d3356323e1190001909339b","Calm",294,251,44,1
"5d3356323e1190001909339b","Sleepy",253,372,3,122
"5d3356323e1190001909339b","Still",261,257,11,7
"5d3356323e1190001909339b","Quiet",170,253,-80,3
"5d3356323e1190001909339b","Sluggish",156,107,-94,-143
"5d3356323e1190001909339b","Sad",252,430,2,180
"5d3356323e1190001909339b","Disappointed",113,261,-137,11
"5d3356323e1190001909339b","Disgusted",251,425,1,175
"5d3356323e1190001909339b","Annoyed",249,383,-1,133
"5d3356323e1190001909339b","Angry",249,453,-1,203
"5d3356323e1190001909339b","Afraid",248,446,-2,196
"5d3356323e1190001909339b","Nervous",252,359,2,109
"5e7694014add7908e8cedec2","Neutral",249,245,-1,-5
"5e7694014add7908e8cedec2","Surprised",250,91,0,-159
"5e7694014add7908e8cedec2","Aroused",432,51,182,-199
"5e7694014add7908e8cedec2","Peppy",454,43,204,-207
"5e7694014add7908e8cedec2","Enthusiastic",477,50,227,-200
"5e7694014add7908e8cedec2","Happy",481,114,231,-136
"5e7694014add7908e8cedec2","Satisfied",467,247,217,-3
"5e7694014add7908e8cedec2","Relaxed",470,205,220,-45
"5e7694014add7908e8cedec2","Calm",474,378,224,128
"5e7694014add7908e8cedec2","Sleepy",249,451,-1,201
"5e7694014add7908e8cedec2","Still",432,465,182,215
"5e7694014add7908e8cedec2","Quiet",418,408,168,158
"5e7694014add7908e8cedec2","Sluggish",163,430,-87,180
"5e7694014add7908e8cedec2","Sad",73,405,-177,155
"5e7694014add7908e8cedec2","Disappointed",14,221,-236,-29
"5e7694014add7908e8cedec2","Disgusted",40,86,-210,-164
"5e7694014add7908e8cedec2","Annoyed",41,130,-209,-120
"5e7694014add7908e8cedec2","Angry",19,75,-231,-175
"5e7694014add7908e8cedec2","Afraid",22,52,-228,-198
"5e7694014add7908e8cedec2","Nervous",143,158,-107,-92
"64bbf16db125b5d6a2f3a911","Neutral",251,247,1,-3
"64bbf16db125b5d6a2f3a911","Surprised",266,58,16,-192
"64bbf16db125b5d6a2f3a911","Aroused",252,78,2,-172
"64bbf16db125b5d6a2f3a911","Peppy",284,141,34,-109
"64bbf16db125b5d6a2f3a911","Enthusiastic",443,60,193,-190
"64bbf16db125b5d6a2f3a911","Happy",371,183,121,-67
"64bbf16db125b5d6a2f3a911","Satisfied",363,232,113,-18
"64bbf16db125b5d6a2f3a911","Relaxed",302,365,52,115
"64bbf16db125b5d6a2f3a911","Calm",284,249,34,-1
"64bbf16db125b5d6a2f3a911","Sleepy",253,432,3,182
"64bbf16db125b5d6a2f3a911","Still",250,247,0,-3
"64bbf16db125b5d6a2f3a911","Quiet",250,250,0,0
"64bbf16db125b5d6a2f3a911","Sluggish",203,288,-47,38
"64bbf16db125b5d6a2f3a911","Sad",200,288,-50,38
"64bbf16db125b5d6a2f3a911","Disappointed",217,295,-33,45
"64bbf16db125b5d6a2f3a911","Disgusted",95,178,-155,-72
"64bbf16db125b5d6a2f3a911","Annoyed",171,222,-79,-28
"64bbf16db125b5d6a2f3a911","Angry",38,92,-212,-158
"64bbf16db125b5d6a2f3a911","Afraid",89,138,-161,-112
"64bbf16db125b5d6a2f3a911","Nervous",127,184,-123,-66
"5ac4fbad1667e40001d8615e","Neutral",250,250,0,0
"5ac4fbad1667e40001d8615e","Surprised",283,143,33,-107
"5ac4fbad1667e40001d8615e","Aroused",286,76,36,-174
"5ac4fbad1667e40001d8615e","Peppy",446,217,196,-33
"5ac4fbad1667e40001d8615e","Enthusiastic",438,111,188,-139
"5ac4fbad1667e40001d8615e","Happy",464,89,214,-161
"5ac4fbad1667e40001d8615e","Satisfied",484,325,234,75
"5ac4fbad1667e40001d8615e","Relaxed",471,397,221,147
"5ac4fbad1667e40001d8615e","Calm",460,413,210,163
"5ac4fbad1667e40001d8615e","Sleepy",268,480,18,230
"5ac4fbad1667e40001d8615e","Still",269,379,19,129
"5ac4fbad1667e40001d8615e","Quiet",268,364,18,114
"5ac4fbad1667e40001d8615e","Sluggish",102,445,-148,195
"5ac4fbad1667e40001d8615e","Sad",58,371,-192,121
"5ac4fbad1667e40001d8615e","Disappointed",165,231,-85,-19
"5ac4fbad1667e40001d8615e","Disgusted",140,137,-110,-113
"5ac4fbad1667e40001d8615e","Annoyed",216,181,-34,-69
"5ac4fbad1667e40001d8615e","Angry",78,100,-172,-150
"5ac4fbad1667e40001d8615e","Afraid",42,188,-208,-62
"5ac4fbad1667e40001d8615e","Nervous",221,175,-29,-75
"6068bf5914131f3a1a80a413","Neutral",250,249,0,-1
"6068bf5914131f3a1a80a413","Surprised",269,136,19,-114
"6068bf5914131f3a1a80a413","Aroused",244,38,-6,-212
"6068bf5914131f3a1a80a413","Peppy",265,101,15,-149
"6068bf5914131f3a1a80a413","Enthusiastic",383,115,133,-135
"6068bf5914131f3a1a80a413","Happy",429,68,179,-182
"6068bf5914131f3a1a80a413","Satisfied",462,210,212,-40
"6068bf5914131f3a1a80a413","Relaxed",399,265,149,15
"6068bf5914131f3a1a80a413","Calm",460,299,210,49
"6068bf5914131f3a1a80a413","Sleepy",411,467,161,217
"6068bf5914131f3a1a80a413","Still",294,347,44,97
"6068bf5914131f3a1a80a413","Quiet",304,279,54,29
"6068bf5914131f3a1a80a413","Sluggish",126,397,-124,147
"6068bf5914131f3a1a80a413","Sad",27,284,-223,34
"6068bf5914131f3a1a80a413","Disappointed",47,118,-203,-132
"6068bf5914131f3a1a80a413","Disgusted",51,229,-199,-21
"6068bf5914131f3a1a80a413","Annoyed",46,194,-204,-56
"6068bf5914131f3a1a80a413","Angry",30,131,-220,-119
"6068bf5914131f3a1a80a413","Afraid",97,157,-153,-93
"6068bf5914131f3a1a80a413","Nervous",94,191,-156,-59
"6007a7996fbeef04ce080f90","Neutral",250,248,0,-2
"6007a7996fbeef04ce080f90","Surprised",380,149,130,-101
"6007a7996fbeef04ce080f90","Aroused",358,101,108,-149
"6007a7996fbeef04ce080f90","Peppy",426,80,176,-170
"6007a7996fbeef04ce080f90","Enthusiastic",380,87,130,-163
"6007a7996fbeef04ce080f90","Happy",413,133,163,-117
"6007a7996fbeef04ce080f90","Satisfied",408,319,158,69
"6007a7996fbeef04ce080f90","Relaxed",444,460,194,210
"6007a7996fbeef04ce080f90","Calm",347,444,97,194
"6007a7996fbeef04ce080f90","Sleepy",254,489,4,239
"6007a7996fbeef04ce080f90","Still",252,254,2,4
"6007a7996fbeef04ce080f90","Quiet",277,426,27,176
"6007a7996fbeef04ce080f90","Sluggish",103,475,-147,225
"6007a7996fbeef04ce080f90","Sad",73,423,-177,173
"6007a7996fbeef04ce080f90","Disappointed",100,378,-150,128
"6007a7996fbeef04ce080f90","Disgusted",100,216,-150,-34
"6007a7996fbeef04ce080f90","Annoyed",186,233,-64,-17
"6007a7996fbeef04ce080f90","Angry",73,51,-177,-199
"6007a7996fbeef04ce080f90","Afraid",80,98,-170,-152
"6007a7996fbeef04ce080f90","Nervous",210,186,-40,-64
"5ef035131f1b2a546b44c391","Neutral",252,248,2,-2
"5ef035131f1b2a546b44c391","Surprised",254,136,4,-114
"5ef035131f1b2a546b44c391","Aroused",251,137,1,-113
"5ef035131f1b2a546b44c391","Peppy",368,161,118,-89
"5ef035131f1b2a546b44c391","Enthusiastic",443,161,193,-89
"5ef035131f1b2a546b44c391","Happy",482,147,232,-103
"5ef035131f1b2a546b44c391","Satisfied",425,249,175,-1
"5ef035131f1b2a546b44c391","Relaxed",480,381,230,131
"5ef035131f1b2a546b44c391","Calm",351,450,101,200
"5ef035131f1b2a546b44c391","Sleepy",238,472,-12,222
"5ef035131f1b2a546b44c391","Still",341,476,91,226
"5ef035131f1b2a546b44c391","Quiet",264,457,14,207
"5ef035131f1b2a546b44c391","Sluggish",189,443,-61,193
"5ef035131f1b2a546b44c391","Sad",70,348,-180,98
"5ef035131f1b2a546b44c391","Disappointed",50,232,-200,-18
"5ef035131f1b2a546b44c391","Disgusted",19,83,-231,-167
"5ef035131f1b2a546b44c391","Annoyed",97,143,-153,-107
"5ef035131f1b2a546b44c391","Angry",25,24,-225,-226
"5ef035131f1b2a546b44c391","Afraid",64,105,-186,-145
"5ef035131f1b2a546b44c391","Nervous",162,113,-88,-137
"5ddcd77f23f9f1c2c45d6c18","Neutral",251,249,1,-1
"5ddcd77f23f9f1c2c45d6c18","Surprised",278,72,28,-178
"5ddcd77f23f9f1c2c45d6c18","Aroused",292,50,42,-200
"5ddcd77f23f9f1c2c45d6c18","Peppy",396,148,146,-102
"5ddcd77f23f9f1c2c45d6c18","Enthusiastic",322,110,72,-140
"5ddcd77f23f9f1c2c45d6c18","Happy",455,87,205,-163
"5ddcd77f23f9f1c2c45d6c18","Satisfied",438,351,188,101
"5ddcd77f23f9f1c2c45d6c18","Relaxed",285,448,35,198
"5ddcd77f23f9f1c2c45d6c18","Calm",405,456,155,206
"5ddcd77f23f9f1c2c45d6c18","Sleepy",294,458,44,208
"5ddcd77f23f9f1c2c45d6c18","Still",314,453,64,203
"5ddcd77f23f9f1c2c45d6c18","Quiet",377,394,127,144
"5ddcd77f23f9f1c2c45d6c18","Sluggish",71,462,-179,212
"5ddcd77f23f9f1c2c45d6c18","Sad",75,187,-175,-63
"5ddcd77f23f9f1c2c45d6c18","Disappointed",66,84,-184,-166
"5ddcd77f23f9f1c2c45d6c18","Disgusted",65,102,-185,-148
"5ddcd77f23f9f1c2c45d6c18","Annoyed",83,177,-167,-73
"5ddcd77f23f9f1c2c45d6c18","Angry",116,50,-134,-200
"5ddcd77f23f9f1c2c45d6c18","Afraid",39,54,-211,-196
"5ddcd77f23f9f1c2c45d6c18","Nervous",94,87,-156,-163
"5687bbe7369319000c269af0","Neutral",256,250,6,0
"5687bbe7369319000c269af0","Surprised",252,170,2,-80
"5687bbe7369319000c269af0","Aroused",251,253,1,3
"5687bbe7369319000c269af0","Peppy",251,100,1,-150
"5687bbe7369319000c269af0","Enthusiastic",256,121,6,-129
"5687bbe7369319000c269af0","Happy",491,257,241,7
"5687bbe7369319000c269af0","Satisfied",488,257,238,7
"5687bbe7369319000c269af0","Relaxed",258,490,8,240
"5687bbe7369319000c269af0","Calm",251,484,1,234
"5687bbe7369319000c269af0","Sleepy",252,493,2,243
"5687bbe7369319000c269af0","Still",254,489,4,239
"5687bbe7369319000c269af0","Quiet",490,247,240,-3
"5687bbe7369319000c269af0","Sluggish",251,490,1,240
"5687bbe7369319000c269af0","Sad",16,250,-234,0
"5687bbe7369319000c269af0","Disappointed",107,252,-143,2
"5687bbe7369319000c269af0","Disgusted",26,256,-224,6
"5687bbe7369319000c269af0","Annoyed",19,252,-231,2
"5687bbe7369319000c269af0","Angry",25,250,-225,0
"5687bbe7369319000c269af0","Afraid",15,250,-235,0
"5687bbe7369319000c269af0","Nervous",252,115,2,-135
"65240d2fa731788bf890470d","Neutral",254,244,4,-6
"65240d2fa731788bf890470d","Surprised",303,146,53,-104
"65240d2fa731788bf890470d","Aroused",248,52,-2,-198
"65240d2fa731788bf890470d","Peppy",322,112,72,-138
"65240d2fa731788bf890470d","Enthusiastic",381,91,131,-159
"65240d2fa731788bf890470d","Happy",390,186,140,-64
"65240d2fa731788bf890470d","Satisfied",425,206,175,-44
"65240d2fa731788bf890470d","Relaxed",303,409,53,159
"65240d2fa731788bf890470d","Calm",354,392,104,142
"65240d2fa731788bf890470d","Sleepy",256,436,6,186
"65240d2fa731788bf890470d","Still",253,419,3,169
"65240d2fa731788bf890470d","Quiet",258,382,8,132
"65240d2fa731788bf890470d","Sluggish",177,448,-73,198
"65240d2fa731788bf890470d","Sad",161,289,-89,39
"65240d2fa731788bf890470d","Disappointed",80,301,-170,51
"65240d2fa731788bf890470d","Disgusted",155,106,-95,-144
"65240d2fa731788bf890470d","Annoyed",129,214,-121,-36
"65240d2fa731788bf890470d","Angry",139,64,-111,-186
"65240d2fa731788bf890470d","Afraid",142,59,-108,-191
"65240d2fa731788bf890470d","Nervous",116,58,-134,-192
"611b09935cd6e67f2b5e9ea2","Neutral",253,245,3,-5
"611b09935cd6e67f2b5e9ea2","Surprised",376,88,126,-162
"611b09935cd6e67f2b5e9ea2","Aroused",462,30,212,-220
"611b09935cd6e67f2b5e9ea2","Peppy",418,61,168,-189
"611b09935cd6e67f2b5e9ea2","Enthusiastic",470,23,220,-227
"611b09935cd6e67f2b5e9ea2","Happy",347,97,97,-153
"611b09935cd6e67f2b5e9ea2","Satisfied",410,186,160,-64
"611b09935cd6e67f2b5e9ea2","Relaxed",315,357,65,107
"611b09935cd6e67f2b5e9ea2","Calm",429,250,179,0
"611b09935cd6e67f2b5e9ea2","Sleepy",378,482,128,232
"611b09935cd6e67f2b5e9ea2","Still",251,249,1,-1
"611b09935cd6e67f2b5e9ea2","Quiet",253,247,3,-3
"611b09935cd6e67f2b5e9ea2","Sluggish",217,350,-33,100
"611b09935cd6e67f2b5e9ea2","Sad",72,93,-178,-157
"611b09935cd6e67f2b5e9ea2","Disappointed",26,209,-224,-41
"611b09935cd6e67f2b5e9ea2","Disgusted",10,93,-240,-157
"611b09935cd6e67f2b5e9ea2","Annoyed",91,99,-159,-151
"611b09935cd6e67f2b5e9ea2","Angry",50,36,-200,-214
"611b09935cd6e67f2b5e9ea2","Afraid",11,43,-239,-207
"611b09935cd6e67f2b5e9ea2","Nervous",94,139,-156,-111
"5c33d22b6f160f0001349d6b","Neutral",250,249,0,-1
"5c33d22b6f160f0001349d6b","Surprised",374,82,124,-168
"5c33d22b6f160f0001349d6b","Aroused",280,58,30,-192
"5c33d22b6f160f0001349d6b","Peppy",373,81,123,-169
"5c33d22b6f160f0001349d6b","Enthusiastic",423,72,173,-178
"5c33d22b6f160f0001349d6b","Happy",456,172,206,-78
"5c33d22b6f160f0001349d6b","Satisfied",408,225,158,-25
"5c33d22b6f160f0001349d6b","Relaxed",449,379,199,129
"5c33d22b6f160f0001349d6b","Calm",371,373,121,123
"5c33d22b6f160f0001349d6b","Sleepy",251,438,1,188
"5c33d22b6f160f0001349d6b","Still",271,419,21,169
"5c33d22b6f160f0001349d6b","Quiet",374,424,124,174
"5c33d22b6f160f0001349d6b","Sluggish",230,410,-20,160
"5c33d22b6f160f0001349d6b","Sad",123,225,-127,-25
"5c33d22b6f160f0001349d6b","Disappointed",99,200,-151,-50
"5c33d22b6f160f0001349d6b","Disgusted",69,222,-181,-28
"5c33d22b6f160f0001349d6b","Annoyed",126,208,-124,-42
"5c33d22b6f160f0001349d6b","Angry",122,81,-128,-169
"5c33d22b6f160f0001349d6b","Afraid",124,77,-126,-173
"5c33d22b6f160f0001349d6b","Nervous",236,78,-14,-172
"5ff07b5ee7a1d23e719e421e","Neutral",250,251,0,1
"5ff07b5ee7a1d23e719e421e","Surprised",357,83,107,-167
"5ff07b5ee7a1d23e719e421e","Aroused",362,117,112,-133
"5ff07b5ee7a1d23e719e421e","Peppy",328,128,78,-122
"5ff07b5ee7a1d23e719e421e","Enthusiastic",395,68,145,-182
"5ff07b5ee7a1d23e719e421e","Happy",366,145,116,-105
"5ff07b5ee7a1d23e719e421e","Satisfied",442,206,192,-44
"5ff07b5ee7a1d23e719e421e","Relaxed",350,414,100,164
"5ff07b5ee7a1d23e719e421e","Calm",329,422,79,172
"5ff07b5ee7a1d23e719e421e","Sleepy",340,414,90,164
"5ff07b5ee7a1d23e719e421e","Still",338,411,88,161
"5ff07b5ee7a1d23e719e421e","Quiet",344,407,94,157
"5ff07b5ee7a1d23e719e421e","Sluggish",166,417,-84,167
"5ff07b5ee7a1d23e719e421e","Sad",134,455,-116,205
"5ff07b5ee7a1d23e719e421e","Disappointed",142,188,-108,-62
"5ff07b5ee7a1d23e719e421e","Disgusted",154,196,-96,-54
"5ff07b5ee7a1d23e719e421e","Annoyed",142,313,-108,63
"5ff07b5ee7a1d23e719e421e","Angry",95,81,-155,-169
"5ff07b5ee7a1d23e719e421e","Afraid",88,69,-162,-181
"5ff07b5ee7a1d23e719e421e","Nervous",106,133,-144,-117
"5bb7af73dd840f0001d85935","Neutral",250,251,0,1
"5bb7af73dd840f0001d85935","Surprised",252,87,2,-163
"5bb7af73dd840f0001d85935","Aroused",250,63,0,-187
"5bb7af73dd840f0001d85935","Peppy",451,112,201,-138
"5bb7af73dd840f0001d85935","Enthusiastic",440,30,190,-220
"5bb7af73dd840f0001d85935","Happy",475,44,225,-206
"5bb7af73dd840f0001d85935","Satisfied",462,249,212,-1
"5bb7af73dd840f0001d85935","Relaxed",455,478,205,228
"5bb7af73dd840f0001d85935","Calm",471,383,221,133
"5bb7af73dd840f0001d85935","Sleepy",251,464,1,214
"5bb7af73dd840f0001d85935","Still",250,464,0,214
"5bb7af73dd840f0001d85935","Quiet",252,460,2,210
"5bb7af73dd840f0001d85935","Sluggish",101,473,-149,223
"5bb7af73dd840f0001d85935","Sad",14,324,-236,74
"5bb7af73dd840f0001d85935","Disappointed",24,128,-226,-122
"5bb7af73dd840f0001d85935","Disgusted",57,168,-193,-82
"5bb7af73dd840f0001d85935","Annoyed",9,331,-241,81
"5bb7af73dd840f0001d85935","Angry",20,23,-230,-227
"5bb7af73dd840f0001d85935","Afraid",19,127,-231,-123
"5bb7af73dd840f0001d85935","Nervous",14,115,-236,-135
"655728a618181e2ef6f016cc","Neutral",249,248,-1,-2
"655728a618181e2ef6f016cc","Surprised",435,73,185,-177
"655728a618181e2ef6f016cc","Aroused",390,166,140,-84
"655728a618181e2ef6f016cc","Peppy",216,282,-34,32
"655728a618181e2ef6f016cc","Enthusiastic",406,80,156,-170
"655728a618181e2ef6f016cc","Happy",499,21,249,-229
"655728a618181e2ef6f016cc","Satisfied",316,246,66,-4
"655728a618181e2ef6f016cc","Relaxed",391,248,141,-2
"655728a618181e2ef6f016cc","Calm",380,450,130,200
"655728a618181e2ef6f016cc","Sleepy",489,479,239,229
"655728a618181e2ef6f016cc","Still",252,248,2,-2
"655728a618181e2ef6f016cc","Quiet",106,415,-144,165
"655728a618181e2ef6f016cc","Sluggish",46,316,-204,66
"655728a618181e2ef6f016cc","Sad",183,287,-67,37
"655728a618181e2ef6f016cc","Disappointed",34,249,-216,-1
"655728a618181e2ef6f016cc","Disgusted",29,30,-221,-220
"655728a618181e2ef6f016cc","Annoyed",6,492,-244,242
"655728a618181e2ef6f016cc","Angry",42,35,-208,-215
"655728a618181e2ef6f016cc","Afraid",225,277,-25,27
"655728a618181e2ef6f016cc","Nervous",234,221,-16,-29
"6581d59fc1a74c526abf0de5","Neutral",250,251,0,1
"6581d59fc1a74c526abf0de5","Surprised",252,249,2,-1
"6581d59fc1a74c526abf0de5","Aroused",250,229,0,-21
"6581d59fc1a74c526abf0de5","Peppy",485,253,235,3
